ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0016197	endosomal transport	3/90	156/6656	0.35339612691760425	0.6076036489454704	0.5630277212036946	PIKFYVE/VPS37B/STX5	3
GO:0006356	regulation of transcription by RNA polymerase I	1/90	32/6656	0.3538147113026423	0.6076036489454704	0.5630277212036946	EIF2AK3	1
GO:0010927	cellular component assembly involved in morphogenesis	1/90	32/6656	0.3538147113026423	0.6076036489454704	0.5630277212036946	PIKFYVE	1
GO:0032509	endosome transport via multivesicular body sorting pathway	1/90	32/6656	0.3538147113026423	0.6076036489454704	0.5630277212036946	VPS37B	1
GO:0032720	negative regulation of tumor necrosis factor production	1/90	32/6656	0.3538147113026423	0.6076036489454704	0.5630277212036946	GPR18	1
GO:0044088	regulation of vacuole organization	1/90	32/6656	0.3538147113026423	0.6076036489454704	0.5630277212036946	PIKFYVE	1
GO:0046677	response to antibiotic	1/90	32/6656	0.3538147113026423	0.6076036489454704	0.5630277212036946	MEF2C	1
GO:0046854	phosphatidylinositol phosphate biosynthetic process	1/90	32/6656	0.3538147113026423	0.6076036489454704	0.5630277212036946	PIKFYVE	1
GO:0046887	positive regulation of hormone secretion	1/90	32/6656	0.3538147113026423	0.6076036489454704	0.5630277212036946	BLK	1
GO:1900024	regulation of substrate adhesion-dependent cell spreading	1/90	32/6656	0.3538147113026423	0.6076036489454704	0.5630277212036946	ST6GAL1	1
GO:1904377	positive regulation of protein localization to cell periphery	1/90	32/6656	0.3538147113026423	0.6076036489454704	0.5630277212036946	RACK1	1
GO:1905710	positive regulation of membrane permeability	1/90	32/6656	0.3538147113026423	0.6076036489454704	0.5630277212036946	LAPTM5	1
GO:0009266	response to temperature stimulus	2/90	92/6656	0.3543803654350077	0.6076036489454704	0.5630277212036946	ATP2B1/EIF2AK3	2
GO:0016579	protein deubiquitination	2/90	92/6656	0.3543803654350077	0.6076036489454704	0.5630277212036946	OTUD1/USP8	2
GO:0030100	regulation of endocytosis	2/90	92/6656	0.3543803654350077	0.6076036489454704	0.5630277212036946	CD22/ANKRD13A	2
GO:0046879	hormone secretion	2/90	92/6656	0.3543803654350077	0.6076036489454704	0.5630277212036946	RAB11FIP1/BLK	2
GO:0009914	hormone transport	2/90	93/6656	0.35929271526078943	0.6097424631370957	0.5650096245093756	RAB11FIP1/BLK	2
GO:0018022	peptidyl-lysine methylation	2/90	93/6656	0.35929271526078943	0.6097424631370957	0.5650096245093756	PAX5/METTL21A	2
GO:0045927	positive regulation of growth	2/90	93/6656	0.35929271526078943	0.6097424631370957	0.5650096245093756	MEF2C/BCL2	2
GO:1903532	positive regulation of secretion by cell	2/90	93/6656	0.35929271526078943	0.6097424631370957	0.5650096245093756	IL4R/BLK	2
GO:0002820	negative regulation of adaptive immune response	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	IL4R	1
GO:0007260	tyrosine phosphorylation of STAT protein	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	PARP14	1
GO:0010611	regulation of cardiac muscle hypertrophy	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	CAMK2D	1
GO:0010660	regulation of muscle cell apoptotic process	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	CAMK2D	1
GO:0014743	regulation of muscle hypertrophy	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	CAMK2D	1
GO:0022612	gland morphogenesis	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	BCL2	1
GO:0031057	negative regulation of histone modification	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	PAX5	1
GO:0032410	negative regulation of transporter activity	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	CAMK2D	1
GO:0038034	signal transduction in absence of ligand	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	BCL2	1
GO:0042440	pigment metabolic process	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	BCL2	1
GO:0043631	RNA polyadenylation	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	ZCCHC7	1
GO:0048278	vesicle docking	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	STX5	1
GO:0070527	platelet aggregation	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	BLK	1
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	BCL2	1
GO:0140467	integrated stress response signaling	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	EIF2AK3	1
GO:1900076	regulation of cellular response to insulin stimulus	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	ATP2B1	1
GO:1903556	negative regulation of tumor necrosis factor superfamily cytokine production	1/90	33/6656	0.36259440272516086	0.6097424631370957	0.5650096245093756	GPR18	1
GO:0070085	glycosylation	2/90	94/6656	0.36419187699147304	0.6112740706954611	0.5664288679830801	ST6GAL1/MGAT5	2
GO:0071902	positive regulation of protein serine/threonine kinase activity	2/90	94/6656	0.36419187699147304	0.6112740706954611	0.5664288679830801	STK4/MEF2C	2
GO:0034599	cellular response to oxidative stress	3/90	160/6656	0.3682547937477211	0.6112740706954611	0.5664288679830801	KLF2/RACK1/BCL2	3
GO:0009615	response to virus	4/90	227/6656	0.3686166945593107	0.6112740706954611	0.5664288679830801	POU2AF1/POU2F2/RPS15A/BCL2	4
GO:0006986	response to unfolded protein	2/90	95/6656	0.3690773109926765	0.6112740706954611	0.5664288679830801	EIF2AK3/RACK1	2
GO:0060759	regulation of response to cytokine stimulus	2/90	95/6656	0.3690773109926765	0.6112740706954611	0.5664288679830801	LAPTM5/PARP14	2
GO:0001892	embryonic placenta development	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	STK4	1
GO:0002639	positive regulation of immunoglobulin production	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	IL4R	1
GO:0010657	muscle cell apoptotic process	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	CAMK2D	1
GO:0016126	sterol biosynthetic process	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	IDI1	1
GO:0019884	antigen processing and presentation of exogenous antigen	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	PIKFYVE	1
GO:0030048	actin filament-based movement	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	CAMK2D	1
GO:0031343	positive regulation of cell killing	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	FCER2	1
GO:0032613	interleukin-10 production	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	CD83	1
GO:0032653	regulation of interleukin-10 production	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	CD83	1
GO:0032732	positive regulation of interleukin-1 production	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	IGHD	1
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	BCL2	1
GO:0043112	receptor metabolic process	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	LAPTM5	1
GO:0043620	regulation of DNA-templated transcription in response to stress	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	KLF2	1
GO:0045661	regulation of myoblast differentiation	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	MEF2C	1
GO:0045921	positive regulation of exocytosis	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	IL4R	1
GO:0048857	neural nucleus development	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	BCL2	1
GO:1903573	negative regulation of response to endoplasmic reticulum stress	1/90	34/6656	0.37125611248731316	0.6112740706954611	0.5664288679830801	RACK1	1
GO:0022408	negative regulation of cell-cell adhesion	2/90	96/6656	0.3739484942864948	0.6112740706954611	0.5664288679830801	IL4R/LAPTM5	2
GO:0048284	organelle fusion	2/90	96/6656	0.3739484942864948	0.6112740706954611	0.5664288679830801	PIKFYVE/STX5	2
GO:0060828	regulation of canonical Wnt signaling pathway	2/90	96/6656	0.3739484942864948	0.6112740706954611	0.5664288679830801	STK4/USP8	2
GO:0032940	secretion by cell	5/90	297/6656	0.3742704070966917	0.6112740706954611	0.5664288679830801	IL4R/MEF2C/RAB11FIP1/BLK/LAT2	5
GO:0006979	response to oxidative stress	4/90	229/6656	0.37481913855253024	0.6112740706954611	0.5664288679830801	KLF2/NEIL1/RACK1/BCL2	4
GO:0019221	cytokine-mediated signaling pathway	4/90	229/6656	0.37481913855253024	0.6112740706954611	0.5664288679830801	TNFRSF13C/IL4R/LAPTM5/PARP14	4
GO:0032102	negative regulation of response to external stimulus	3/90	162/6656	0.3756652157688092	0.6112740706954611	0.5664288679830801	ST6GAL1/PARP14/GPR18	3
GO:0071496	cellular response to external stimulus	3/90	162/6656	0.3756652157688092	0.6112740706954611	0.5664288679830801	ATP2B1/EIF2AK3/BCL2	3
GO:0009725	response to hormone	6/90	367/6656	0.3770953981372214	0.6112740706954611	0.5664288679830801	IL4R/ATP2B1/MEF2C/JUND/USP8/BCL2	6
GO:0055080	cation homeostasis	4/90	230/6656	0.37791913144923805	0.6112740706954611	0.5664288679830801	CD19/ATP2B1/BCL2/CAMK2D	4
GO:1903706	regulation of hemopoiesis	4/90	230/6656	0.37791913144923805	0.6112740706954611	0.5664288679830801	IL4R/RHOH/CD83/MEF2C	4
GO:0001654	eye development	2/90	97/6656	0.37880492020858825	0.6112740706954611	0.5664288679830801	ATP2B1/BCL2	2
GO:0043523	regulation of neuron apoptotic process	2/90	97/6656	0.37880492020858825	0.6112740706954611	0.5664288679830801	MEF2C/BCL2	2
GO:0048608	reproductive structure development	2/90	97/6656	0.37880492020858825	0.6112740706954611	0.5664288679830801	EAF2/BCL2	2
GO:0001960	negative regulation of cytokine-mediated signaling pathway	1/90	35/6656	0.37980140845169563	0.6112740706954611	0.5664288679830801	PARP14	1
GO:0002183	cytoplasmic translational initiation	1/90	35/6656	0.37980140845169563	0.6112740706954611	0.5664288679830801	EIF4A2	1
GO:0006414	translational elongation	1/90	35/6656	0.37980140845169563	0.6112740706954611	0.5664288679830801	RACK1	1
GO:0006809	nitric oxide biosynthetic process	1/90	35/6656	0.37980140845169563	0.6112740706954611	0.5664288679830801	KLF2	1
GO:0008585	female gonad development	1/90	35/6656	0.37980140845169563	0.6112740706954611	0.5664288679830801	BCL2	1
GO:0034198	cellular response to amino acid starvation	1/90	35/6656	0.37980140845169563	0.6112740706954611	0.5664288679830801	EIF2AK3	1
GO:0035270	endocrine system development	1/90	35/6656	0.37980140845169563	0.6112740706954611	0.5664288679830801	EIF2AK3	1
GO:0046545	development of primary female sexual characteristics	1/90	35/6656	0.37980140845169563	0.6112740706954611	0.5664288679830801	BCL2	1
GO:0048592	eye morphogenesis	1/90	35/6656	0.37980140845169563	0.6112740706954611	0.5664288679830801	BCL2	1
GO:0048640	negative regulation of developmental growth	1/90	35/6656	0.37980140845169563	0.6112740706954611	0.5664288679830801	STK4	1
GO:0090148	membrane fission	1/90	35/6656	0.37980140845169563	0.6112740706954611	0.5664288679830801	VPS37B	1
GO:1901019	regulation of calcium ion transmembrane transporter activity	1/90	35/6656	0.37980140845169563	0.6112740706954611	0.5664288679830801	CAMK2D	1
GO:0035295	tube development	6/90	369/6656	0.3820091367284678	0.6113105428996759	0.5664626644588946	EIF2AK3/KLF2/STK4/VASP/MEF2C/BCL2	6
GO:0008285	negative regulation of cell population proliferation	5/90	300/6656	0.3824339848706556	0.6113105428996759	0.5664626644588946	EAF2/STK4/MEF2C/BLK/BCL2	5
GO:0051099	positive regulation of binding	2/90	98/6656	0.38364609807132366	0.6113105428996759	0.5664626644588946	STK4/BLK	2
GO:0097529	myeloid leukocyte migration	2/90	98/6656	0.38364609807132366	0.6113105428996759	0.5664626644588946	PIKFYVE/RHOH	2
GO:0048589	developmental growth	4/90	232/6656	0.38411573333749127	0.6113105428996759	0.5664626644588946	KLF2/STK4/MEF2C/BCL2	4
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	LAPTM5	1
GO:0030865	cortical cytoskeleton organization	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	RHOH	1
GO:0032615	interleukin-12 production	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	LAPTM5	1
GO:0032655	regulation of interleukin-12 production	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	LAPTM5	1
GO:0034661	ncRNA catabolic process	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	ZCCHC7	1
GO:0035305	negative regulation of dephosphorylation	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	MGAT5	1
GO:0035725	sodium ion transmembrane transport	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	CAMK2D	1
GO:0051452	intracellular pH reduction	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	BCL2	1
GO:0055007	cardiac muscle cell differentiation	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	MEF2C	1
GO:0060041	retina development in camera-type eye	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	ATP2B1	1
GO:0060996	dendritic spine development	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	MEF2C	1
GO:0071985	multivesicular body sorting pathway	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	VPS37B	1
GO:0090311	regulation of protein deacetylation	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	CAMK2D	1
GO:1903201	regulation of oxidative stress-induced cell death	1/90	36/6656	0.38823183787917614	0.6113105428996759	0.5664626644588946	RACK1	1
GO:0048863	stem cell differentiation	2/90	99/6656	0.3884715528328735	0.6113105428996759	0.5664626644588946	MEF2C/BCL2	2
GO:0048880	sensory system development	2/90	99/6656	0.3884715528328735	0.6113105428996759	0.5664626644588946	ATP2B1/BCL2	2
GO:0051047	positive regulation of secretion	2/90	99/6656	0.3884715528328735	0.6113105428996759	0.5664626644588946	IL4R/BLK	2
GO:0061025	membrane fusion	2/90	99/6656	0.3884715528328735	0.6113105428996759	0.5664626644588946	PIKFYVE/STX5	2
GO:0061458	reproductive system development	2/90	99/6656	0.3884715528328735	0.6113105428996759	0.5664626644588946	EAF2/BCL2	2
GO:0150063	visual system development	2/90	99/6656	0.3884715528328735	0.6113105428996759	0.5664626644588946	ATP2B1/BCL2	2
GO:1903828	negative regulation of protein localization	2/90	99/6656	0.3884715528328735	0.6113105428996759	0.5664626644588946	ANKRD13A/RAB11FIP1	2
GO:0098771	inorganic ion homeostasis	4/90	234/6656	0.3903066095087717	0.6136728385604127	0.5686516538518686	CD19/ATP2B1/BCL2/CAMK2D	4
GO:0030595	leukocyte chemotaxis	2/90	100/6656	0.3932808247721853	0.6174337859358016	0.5721366849803143	PIKFYVE/GPR18	2
GO:0090150	establishment of protein localization to membrane	3/90	167/6656	0.39411734217964567	0.6174337859358016	0.5721366849803143	PIKFYVE/VPS37B/RACK1	3
GO:0050801	ion homeostasis	4/90	236/6656	0.39649032810642393	0.6174337859358016	0.5721366849803143	CD19/ATP2B1/BCL2/CAMK2D	4
GO:0002712	regulation of B cell mediated immunity	1/90	37/6656	0.3965489276965286	0.6174337859358016	0.5721366849803143	FCER2	1
GO:0002889	regulation of immunoglobulin mediated immune response	1/90	37/6656	0.3965489276965286	0.6174337859358016	0.5721366849803143	FCER2	1
GO:0003231	cardiac ventricle development	1/90	37/6656	0.3965489276965286	0.6174337859358016	0.5721366849803143	MEF2C	1
GO:0046660	female sex differentiation	1/90	37/6656	0.3965489276965286	0.6174337859358016	0.5721366849803143	BCL2	1
GO:0051341	regulation of oxidoreductase activity	1/90	37/6656	0.3965489276965286	0.6174337859358016	0.5721366849803143	FCER2	1
GO:0060761	negative regulation of response to cytokine stimulus	1/90	37/6656	0.3965489276965286	0.6174337859358016	0.5721366849803143	PARP14	1
GO:0120162	positive regulation of cold-induced thermogenesis	1/90	37/6656	0.3965489276965286	0.6174337859358016	0.5721366849803143	IL4R	1
GO:1990928	response to amino acid starvation	1/90	37/6656	0.3965489276965286	0.6174337859358016	0.5721366849803143	EIF2AK3	1
GO:0007283	spermatogenesis	3/90	168/6656	0.39779286101209455	0.6174337859358016	0.5721366849803143	PAX5/ADAM28/CCNB1IP1	3
GO:0043410	positive regulation of MAPK cascade	3/90	168/6656	0.39779286101209455	0.6174337859358016	0.5721366849803143	BANK1/LAPTM5/MEF2C	3
GO:0051235	maintenance of location	3/90	168/6656	0.39779286101209455	0.6174337859358016	0.5721366849803143	CD19/FCER2/CAMK2D	3
GO:0044000	movement in host	2/90	101/6656	0.39807346916970887	0.6174337859358016	0.5721366849803143	PIKFYVE/VPS37B	2
GO:0050777	negative regulation of immune response	2/90	101/6656	0.39807346916970887	0.6174337859358016	0.5721366849803143	IL4R/PARP14	2
GO:0032989	cellular component morphogenesis	4/90	237/6656	0.39957906365576423	0.6192464747042956	0.5738163885639713	PIKFYVE/RHOH/VASP/BCL2	4
GO:0016055	Wnt signaling pathway	3/90	169/6656	0.4014627829957875	0.6199484929917047	0.5744669043357071	STK4/USP8/RACK1	3
GO:0198738	cell-cell signaling by wnt	3/90	169/6656	0.4014627829957875	0.6199484929917047	0.5744669043357071	STK4/USP8/RACK1	3
GO:0050792	regulation of viral process	2/90	102/6656	0.40284905599380916	0.6199484929917047	0.5744669043357071	VPS37B/BCL2	2
GO:0001836	release of cytochrome c from mitochondria	1/90	38/6656	0.4047541847606342	0.6199484929917047	0.5744669043357071	BCL2	1
GO:0001843	neural tube closure	1/90	38/6656	0.4047541847606342	0.6199484929917047	0.5744669043357071	VASP	1
GO:0006984	ER-nucleus signaling pathway	1/90	38/6656	0.4047541847606342	0.6199484929917047	0.5744669043357071	EIF2AK3	1
GO:0007062	sister chromatid cohesion	1/90	38/6656	0.4047541847606342	0.6199484929917047	0.5744669043357071	STAG3	1
